2.370712631426693306e+00 6.206978611891291742e+00 4.916505413028820826e+00
8.428972277652705403e-01 5.839180086197197639e-01 1.532437926907894710e+00
6.754655531961012427e-01 1.023866574678056640e+00 1.423718464271931605e+00
6.476291979975167257e-01 3.164596659212694618e+00 2.646678344183986731e+00
1.299548754379058924e+00 1.185973829532100954e-01 1.101951040387529224e+00
2.753428234643813255e+00 5.212376629634873915e+00 4.932878610151454346e+00
1.307561106915182236e+00 6.812599269823582659e+00 8.103272864738594095e+00
3.167514828169081031e+00 5.294717885452620898e+00 5.316153472216550213e+00
1.109075926719623961e+00 3.619694527815768392e+00 3.937682123005104007e+00
3.517105143050613947e+00 5.564088097456691528e+00 4.039218481035924846e+00
2.130596914125200581e+00 5.482974133040949383e+00 8.060570089420808770e+00
1.322131709479831940e+00 1.480829041168298499e+00 1.165423267842738086e+00
3.477223078884027263e+00 6.342389893608562090e+00 4.492983656390105551e+00
3.161878792731918963e+00 6.176399959597185685e+00 5.046667533593345745e+00
1.510081326317391781e+00 5.785848325117963320e+00 8.373265582135926977e+00
1.595066110525572123e+00 6.344297991060664721e+00 8.710369016731469571e+00
2.256662786495228445e+00 6.562955648599500869e+00 8.471838397100677653e+00
3.395867728611720260e+00 6.372182971653232109e+00 5.098925911574588632e+00
1.941988129282056885e+00 5.581840503204690052e+00 7.462264571729122942e+00
3.388095826844341740e+00 6.928104630884556414e+00 4.646059073843579412e+00
1.011862601492285130e+00 7.214967529034062022e-01 4.790252063786090142e-01
1.125217384381557162e+00 2.851114566809626716e+00 3.567329001373345854e+00
2.202343007852231027e-01 1.454045826017408061e+00 9.709585739250051750e-01
1.114750542796873134e+00 2.310441860965210203e+00 3.003576927507576322e+00
2.029618387084842990e+00 7.009046588282014767e+00 7.630315396519047333e+00
3.435934824687887357e+00 5.994994760377397647e+00 4.140304535039383005e+00
1.370863604062753982e+00 1.592724683304302946e+00 1.490606978351720846e+00
4.722111374892823399e-02 8.476545719304304782e-01 1.138605265554955892e+00
1.544750792278305696e+00 6.044159015947699665e+00 7.002571813905543507e+00
1.054847076541076012e+00 3.536672018093458991e+00 3.154647268552662087e+00
2.976760125016359115e+00 5.148307247623251648e+00 6.115527309680318879e+00
2.646783024731047096e+00 6.044202023264662493e+00 7.604086313206168235e+00
9.679904509779528876e-01 2.741387581821963071e+00 3.358342300120039869e+00
6.185627585066223455e-01 9.831085569312747463e-01 5.853922361508523409e-01
2.442633964258979606e+00 5.638494852757643727e+00 5.767966570942637539e+00
6.226481975437513361e-01 3.229367542988208495e+00 4.337621691097776733e+00
2.869188819375093846e+00 6.342698285027239535e+00 8.155459747429400608e+00
1.162442694435713575e+00 2.303303525978589228e+00 2.266385019025172642e+00
2.740817580301418754e+00 6.342381514248639718e+00 5.134824623830147594e+00
2.124290106825728941e+00 6.431147328651776185e+00 8.885396349661679238e+00
2.434972653589129177e+00 6.023011454062229930e+00 9.451292972058906727e+00
2.269409739478379429e+00 5.923591510180280295e+00 5.045397024277487930e+00
8.753338775272665462e-01 8.664750049997048675e-01 1.578639433665049552e+00
2.327117654814799153e+00 6.022848588524008839e+00 4.690386986058686425e+00
1.723906739102200270e+00 5.188199468288670069e+00 8.920854176284084502e+00
3.452706499127376816e+00 5.960078990860931292e+00 8.727366775075834582e+00
1.253247985051519908e+00 2.179631746423706495e+00 3.953828645391778362e+00
4.307838228605085362e-01 2.087649907348717360e+00 1.313184050800481728e+00
1.403514669681001914e+00 8.015674646239471235e-01 1.378856084793251391e+00
2.492565427755531360e+00 5.586272494189334914e+00 7.924499557677822104e+00
2.884729807992100881e+00 5.582480354464690819e+00 4.845002828102843218e+00
7.948310228020531998e-01 1.509152835690846794e+00 1.310904337759956739e+00
3.791612034080203308e+00 5.331403380382174539e+00 4.885792984960337648e+00
4.765845279518887700e-01 2.952178035745848916e+00 2.522464350744944017e+00
8.707324341916455879e-01 2.618190791782964766e+00 3.949941570264484447e+00
2.757584368856518253e+00 6.182841017534797423e+00 5.742686631132035480e+00
1.647791761591298698e+00 1.075230943422160745e+00 1.460114789824916270e+00
3.189809947681796931e+00 6.515921232114690653e+00 5.495140282306865132e+00
1.263015098826625326e+00 4.960419142150594318e+00 8.153441770354142193e+00
9.808187700540665910e-01 3.395987886479012285e+00 2.675577054578641256e+00
1.053330057740289316e+00 5.468510246210791514e+00 7.840047486381458874e+00
1.774687665003877646e+00 2.849872288128674658e+00 3.345880863237333358e+00
2.821729189787482994e+00 5.056271137389072301e+00 8.357912018882895921e+00
3.123188312270482214e+00 5.581062892058538338e+00 4.903190549956883082e+00
5.726296358523050856e-01 1.126107937908064960e+00 2.884537682773957723e-01
1.697569117630997271e+00 5.756492058728976957e+00 8.521042214512375423e+00
3.442108489927313997e+00 6.664153700034913363e+00 5.515403360484307349e+00
2.952979857910287720e+00 5.842519690848875236e+00 4.248687193722924249e+00
8.058997369753965190e-01 2.301763591377562257e+00 2.284163487579585095e+00
2.915359497256110988e+00 6.938697801795025377e+00 4.605898165454020088e+00
1.620393252829127828e+00 3.680401576956580989e+00 2.609900735050437071e+00
1.953226803780688359e+00 5.868432871187394539e+00 7.967807579248184169e+00
1.818287453052485070e+00 6.075836530692617643e+00 7.897789918436361134e+00
1.976570640463364725e+00 3.027004533996290547e+00 3.761893520228168697e+00
1.919420440111038850e+00 5.530773282377420941e+00 7.829548404060435729e+00
1.453690359226265993e+00 1.423300599654763410e+00 4.893579622773420734e-01
1.703103595961525052e+00 6.261150410750098594e+00 8.272276050579161932e+00
5.744646005310460879e-01 5.739064176598618339e-01 8.007784162755698931e-01
1.473610948157685785e+00 6.547848708161059683e+00 8.624423445127739285e+00
1.155691039637396722e+00 6.552001716911071139e-01 1.166625707112932675e+00
1.104753102600656511e+00 7.890153873062494272e-01 1.195140648989539756e+00
2.290504367791907914e-01 4.546458993903694790e+00 3.354412227641347943e+00
1.749571502374988929e+00 3.820813533387447780e+00 2.577759267725181935e+00
-1.394351436775391750e-01 3.782499958677710161e+00 3.113368420653867208e+00
2.327109082727248257e+00 6.717449248549531404e+00 8.673724892069659020e+00
3.419510111089876236e-01 3.032357874740324366e+00 2.202254663372162469e+00
2.503996049328687246e+00 6.208995284157714067e+00 7.485314888030879743e+00
1.013150199015104391e+00 8.921658500875728759e-01 1.648066632366220308e+00
1.473209792296129805e+00 9.025221685692101925e-01 -2.758367088137787526e-01
1.219003718279979553e+00 1.024051738852945315e+00 2.470726042178008619e-01
2.643712140987850567e-01 1.262792578053935966e+00 8.746812184925536471e-01
1.048497159970687154e-01 2.465328549750805287e+00 3.049489844532835114e+00
2.487020707008397835e+00 5.620504528594344684e+00 4.882142197437902453e+00
1.303505375361348806e+00 2.239307020397593107e+00 2.438965851726965894e+00
3.193801275457338607e-01 2.359786289347005184e+00 3.024959447562730386e+00
1.550925386765981351e+00 6.526131716563088325e-01 8.809538467436124343e-01
1.006176951566666311e+00 2.426804296118520110e+00 3.626117203478238071e+00
1.341684489679438208e+00 1.916155130401276718e+00 8.428477385748514017e-01
1.315841119693264893e+00 2.789950055632822057e+00 4.381040331936661758e+00
7.543759628881755441e-01 1.392870640644563007e+00 4.716317043016842181e-01
1.822708958810972391e+00 1.522458899228217755e+00 1.742391211948382646e+00
2.182824450571302588e+00 6.310770479003929623e+00 8.669489664135769047e+00
2.445879151208873559e+00 5.781146820691424715e+00 4.496277430726808078e+00
-5.543977879182913071e-01 1.433799550354083463e-01 1.482701237563909480e+00
1.912991470613597755e+00 6.007313157264114523e+00 7.899307049472187536e+00
1.318022697113083730e+00 2.841410427092404323e+00 2.654365683465837122e+00
3.402277487146103230e+00 6.342379667908928376e+00 5.821479567725894810e+00
1.619823145735250769e+00 3.165005917135105928e+00 3.261184414874304771e+00
1.713516102847320699e+00 5.454989776394458367e+00 7.414982099172840790e+00
2.767652776031350292e+00 5.342598187100825236e+00 7.292493201947381820e+00
3.205060956007643735e+00 6.192054847434892650e+00 4.413999415885522914e+00
8.318492065414697656e-01 8.366649122428182483e-01 6.068114834829665405e-01
9.038497536038799796e-01 3.452776813205185036e+00 3.489856963330509654e+00
2.258660386036668744e+00 5.567597835816306073e+00 7.023984658733363418e+00
3.139106050937388481e+00 5.991351166519470972e+00 4.390725009841801807e+00
3.340693740957135560e+00 5.575519140635099014e+00 5.766833201061239755e+00
3.115216692997093695e+00 6.074219315818550236e+00 5.229480436225284912e+00
1.512636957427538897e+00 6.239994485452981188e+00 8.255427449099993709e+00
2.446496079847496841e+00 5.113331045748225279e+00 4.501749552719409131e+00
2.744185174997206378e+00 6.381881629276375811e+00 4.841444666651931961e+00
1.681764679455810763e+00 5.921962545775362186e-01 1.852306870712640663e+00
1.142269356014728121e+00 7.029749915906519098e-01 3.871870870690521382e-01
1.032486089677376206e+00 5.905298794261137019e+00 7.500109622124685238e+00
1.446813025419567467e+00 1.239278027795201353e+00 7.512778421759001013e-01
1.046497822445398684e+00 8.323399874903648632e-01 1.126158928976255913e+00
1.016045350799973823e+00 1.954761265261850012e+00 6.096617757938429527e-01
1.093319532021885365e+00 4.316061610373440161e+00 2.158755235843107911e+00
2.481541935198033233e+00 5.262761154711940392e+00 8.896777578670837627e+00
3.209205646600915340e+00 7.184177492077560956e+00 5.368375346043466223e+00
3.860787164067993604e-01 1.549444571782152114e+00 2.166114282047058470e+00
8.394515352926773533e-01 9.412759293459372900e-01 1.241738243775906358e+00
9.591478876431616118e-01 3.628737871853192853e+00 3.694062744641900764e+00
2.117934246286201194e+00 2.936567369207200073e+00 3.011197578994499580e+00
3.614425967392072891e+00 6.062626313556234159e+00 5.205119747729325397e+00
3.201887404863126729e+00 6.433252386177910509e+00 4.754513756321633089e+00
3.361958584495299274e+00 6.777934530782759204e+00 5.506515781794537823e+00
1.690975660917998002e+00 5.540778026451402383e+00 7.336469994110980331e+00
1.963648533267716045e+00 5.767402639318743418e+00 8.014278716815907089e+00
3.294333323360946419e+00 6.380648005460013650e+00 5.551044597159799920e+00
8.821766546557638922e-01 3.069266406886392851e+00 2.638534564051395304e+00
2.411638140735878011e+00 5.382873208483922589e+00 4.761785037879179505e+00
1.652731395567906381e+00 1.173839166010155921e+00 1.263125323091000007e-01
5.352582540320878213e-01 3.481885702047895936e+00 2.273683334195233385e+00
3.715959816657881110e+00 5.908723226547422769e+00 4.833152419755225360e+00
8.950454016809121782e-01 3.309893140595242755e+00 2.337947754497209818e+00
1.413121349127463677e+00 3.150584329410345497e+00 3.704261894885941597e+00
2.115969876413661854e+00 6.137677780530270688e+00 8.165692220688471892e+00
2.507550142657149372e+00 5.871611533447723019e+00 7.942777220436618713e+00
1.259276720192341603e+00 1.037721638893208009e+00 1.421655429158131589e+00
2.624518745461807967e+00 6.035745255153075028e+00 8.411908845209511654e+00
1.034057154853963212e+00 5.154284063578856490e+00 7.375782664123637922e+00
3.278557602793486403e+00 5.541500824322934449e+00 5.387105751787340857e+00
2.795059177609668932e+00 6.169635648400536354e+00 7.449620230115061581e+00
1.151075238719412752e+00 6.553486714841157301e+00 8.500683800370227416e+00
2.659254328275646451e+00 5.858861686930680435e+00 5.687635754022343448e+00
2.708751756504037989e+00 6.165016051863106306e+00 4.686018360069786226e+00
7.399845681082610760e-01 1.699271720888751114e+00 3.354948305000452713e+00
2.446882841958339050e+00 6.055995687736193567e+00 8.884078962941430291e+00
2.448190626291220084e+00 5.525843609180999927e+00 4.768481024832404103e+00
1.353113314300973480e+00 5.864587681612568604e-01 1.419058382702997445e+00
6.871716154113034492e-01 1.501712968770466450e+00 7.640218945553275409e-01
2.515258549152385559e+00 6.627281288708164020e+00 6.955156934544147518e+00
2.019621803139757255e+00 6.189454322909652362e+00 7.045706021533384877e+00
1.102803245118570974e+00 1.605212038731833601e+00 1.202826999544665876e+00
1.158973818516526366e+00 3.611693188960803713e+00 3.159717734763618502e+00
1.180786870141237621e+00 1.686640548597340361e+00 1.230226813748676706e+00
6.067727644794878028e-01 2.418402923825717643e+00 3.099842517198537095e+00
1.806973063613120267e+00 1.938040742112007830e+00 1.512139046051375946e+00
3.873062244597194059e+00 5.353693692312476493e+00 5.565871796695609497e+00
2.474495656140868416e+00 6.471995003520280676e+00 7.592979809332486951e+00
3.146373265140069542e+00 5.773916652107289771e+00 5.605433635552964589e+00
2.286962986863469549e+00 5.842010769473730214e+00 7.841737899322739125e+00
1.822235424565705753e+00 8.191646776758864101e-01 5.098206984650366369e-01
-5.329583861414834978e-01 5.520353528511146024e-01 1.289731536938350409e+00
1.112635554549264993e-01 1.003746408275903335e+00 1.388954856987269615e+00
1.658897054103838142e+00 5.752981704183811829e+00 8.231504826936854258e+00
1.154013134183516698e+00 2.991292833939512175e+00 3.298481787581126312e+00
1.430711272754750185e+00 3.147926365657806702e+00 2.632833361289339091e+00
2.431977631412959973e+00 1.543130795636448394e+00 4.567774880931242398e-01
6.312011262615044860e-01 3.109604226705911412e+00 3.347188497747334957e+00
2.310540516413503997e+00 5.022458108876122651e+00 7.136966390664158943e+00
5.894277930545055444e-01 2.890053693321284811e+00 3.464075111316960331e+00
2.577053332394946494e+00 6.601900950749088892e+00 5.811569020502227900e+00
2.490803729311681813e+00 5.819103904977822594e+00 4.172248702363346773e+00
5.037272719104396446e-01 3.617324568059675283e+00 3.063495678987327331e+00
8.942249371871492380e-01 2.967425623334191354e+00 2.672011620950711652e+00
4.161464248606501215e-01 2.566282650571519497e+00 2.776055188187352751e+00
3.420401664628130334e+00 5.772151596248784600e+00 5.331346371610042212e+00
2.251406341324011962e+00 5.248500891632182253e+00 8.191817744823763903e+00
4.037603774141423685e+00 5.826338956628314136e+00 6.060432160525504486e+00
2.193134725368269144e+00 5.909820044007786599e+00 8.833345074669217922e+00
1.860494639770891689e+00 5.223369626021705514e+00 5.774533226682752485e+00
2.309378913961759316e+00 5.834962895802958904e+00 4.092748521237665749e+00
1.119760441338650381e+00 3.030362313084920878e+00 3.351415294165229763e+00
8.802439202756612291e-01 3.245365078951826021e+00 3.463624878341570401e+00
2.065794338379915995e+00 6.382350699040201469e+00 8.276896576572351449e+00
2.499234039334553348e+00 5.656323730131274097e+00 8.809733889585096733e+00
5.665117273776919538e-01 2.575604887713546010e+00 2.761940540468120986e+00
3.216141131835323907e+00 5.288163583189144923e+00 4.307146330252223265e+00
7.295852879707819261e-01 3.016287977759970929e+00 2.615018687545704879e+00
6.567017305560340912e-01 7.753514678856328057e-01 1.463357610317464808e+00
1.043087291759387858e+00 2.955812131231089435e+00 3.055004406766470115e+00
7.302163346446521874e-01 3.122183298267449558e+00 3.177229430225977591e+00
1.766171869544749473e+00 1.455136459048105069e+00 1.259274155513725457e+00
5.814110637141354232e-01 1.089192966522724682e+00 1.139728382098656567e+00
9.732111143471631198e-01 1.101472902249297947e+00 1.033161091645670604e+00
2.575310373178854473e+00 6.409125595729695313e+00 5.807606323363289746e+00
3.176894461448098284e+00 6.327817228733473520e+00 4.496202365087754949e+00
1.363536298234303334e+00 3.321382230910290723e+00 3.232701799597596182e+00
3.529596384278299581e-01 6.131597321151671665e-01 1.363237152932368357e+00
1.125043229003476641e+00 1.188758197787079363e+00 1.035092359560799258e+00
6.739686295838358543e-01 2.351964354646037592e+00 3.089393408650964901e+00
3.174581325516061092e+00 6.086069674306310517e+00 7.634118034346982107e+00
8.303703687102019781e-01 2.344363323082185868e+00 3.729574425777298252e+00
1.206689508334599648e+00 3.528098137816138014e+00 2.933347035982836193e+00
8.469057084365149146e-01 2.405740135494825793e+00 3.017275943648015435e+00
1.481279121172481394e+00 1.058935307390080904e+00 1.621442698371271307e+00
2.641411878331278995e+00 6.449993229677345674e+00 4.158440397076535788e+00
3.845580720763909888e+00 5.152939100783219040e+00 5.504552219137664792e+00
2.045716097463170069e+00 5.990372109167118708e+00 7.104019124152785025e+00
1.554034639575063714e+00 5.680564607187326587e+00 8.503877720388375749e+00
1.478075344732307395e+00 5.992365391364180560e+00 7.890941320283175742e+00
1.042517329719901964e+00 2.455274971056247590e+00 3.170791178387304843e+00
1.999153605267981915e+00 5.548894738379787306e+00 8.602280944046931666e+00
3.590076122555871940e-01 2.695696968125510296e+00 3.239777177844690215e+00
2.436882463448574843e+00 5.879805669679397440e+00 5.586664443103699362e+00
6.235676206717111203e-01 8.698538150588160933e-01 1.272751456499134015e+00
1.179931561620747749e+00 6.569072162378872815e-01 1.629973021891236495e+00
3.055071694992930187e-01 3.756527569363331764e+00 2.375749749716296044e+00
2.673100966203529882e+00 5.531134877484981338e+00 7.829192576379542245e+00
4.390575908605122146e-01 3.303730419234331528e+00 2.624601575291507949e+00
3.175991453429087841e+00 5.762343114871115723e+00 4.974150697625984385e+00
2.680655576232753745e+00 5.992441555899107541e+00 5.581703839888136898e+00
1.169227606288625987e+00 3.615374009631517005e+00 2.488790849587792398e+00
6.834768602161566120e-01 2.637073413053360404e+00 2.601769042090905426e+00
3.029672308237510769e+00 7.213146252626201793e+00 8.347388380964329002e+00
2.774697682860989278e+00 6.659138854107547800e+00 4.770221110263878295e+00
1.748447332096254137e+00 5.665398217840263762e+00 7.132251187174425411e+00
1.030231853542184162e+00 6.361528512913642963e+00 8.376689361284027413e+00
1.415626594829184626e+00 -2.542779039611575698e-02 1.325386910159758624e+00
1.685912492026923948e+00 5.627168185721050264e+00 8.296607075975247270e+00
1.319246633561941273e+00 1.046210752167465285e+00 6.610554702239859193e-01
2.007589199667852764e+00 5.904669126211322450e+00 7.967994085757141853e+00
2.045543772014525530e+00 5.603274933775831634e+00 8.955295293159418080e+00
4.400256384007743549e-01 2.135247476992431004e+00 2.555962373777012520e+00
3.613352135814932975e+00 5.747487765639863078e+00 5.604788750174765966e+00
6.922543888248680055e-01 7.159602424851547742e-01 1.125877128761064272e+00
8.735257203372456258e-01 3.155633457229177985e+00 2.820951459943368267e+00
3.344814704438877850e+00 5.565913888268450016e+00 5.287316794920020158e+00
8.154588420207065091e-02 1.580605080796841033e+00 8.009887114545148901e-01
3.080767421809389894e+00 5.424281276141751817e+00 5.123619051407747982e+00
3.223649391547737109e-01 2.782888690207321325e+00 2.111658162705886799e+00
9.651812392533548612e-01 1.666547709663446675e+00 1.496847606286499710e+00
3.090843729653916849e+00 6.179263575212854853e+00 7.995623779644203566e+00
2.393079629788611662e+00 6.171674328149207689e+00 7.423512179236338326e+00
1.207568700228453196e+00 5.484139158365559652e-01 7.141882959630088124e-01
1.870390645341815983e+00 6.324041410631499716e+00 7.911743623875979736e+00
1.746798906309648070e+00 5.344083180658907750e+00 8.634141515324246896e+00
1.461241771350532126e+00 5.823582739847846135e+00 8.512104274210997801e+00
3.687080872832430689e+00 6.324390740292620272e+00 5.330207520181585501e+00
2.976615058972429839e+00 6.439826623897627833e+00 5.663810897997991312e+00
1.514055960326536887e+00 2.546631047774974288e-01 1.022815137229505567e+00
1.318726879966389376e+00 1.233665001681102158e+00 5.956642624427306298e-01
1.401714931957930066e+00 6.258371472781089295e+00 7.881884931124925053e+00
1.588252677576196259e+00 2.907888650603287051e+00 2.941028017685828111e+00
8.652484480026733094e-01 2.173236712935250337e-01 1.254691473649026445e+00
1.473891216885347744e+00 5.527808296286007561e+00 7.597044002239070615e+00
3.743888102084595992e+00 5.527052523060851819e+00 4.801730994343906822e+00
1.545208202087279492e+00 1.156122806785628399e+00 7.576295295684054576e-01
1.493703293939768306e+00 1.903038168494209481e+00 8.492305612494055467e-01
3.127969069559739079e+00 5.699541043131721274e+00 4.528630585610576631e+00
2.399841569743816905e+00 5.911321735537463873e+00 4.915332428877108306e+00
4.138361149992331178e-01 2.792349664209453408e+00 3.737826875382329384e+00
4.483708486704554019e-01 3.081307436915639464e+00 2.905369293347334292e+00
9.420482975015548321e-01 4.409312159956434440e-01 5.790299175040667379e-01
1.477619813409255300e+00 1.062191490295745000e+00 2.013882755607106390e+00
2.732576254683228623e+00 6.696545333718677995e+00 3.846473701433740899e+00
2.105008585253564934e+00 5.942641687056371858e+00 7.614361820492591804e+00
2.693546126694923437e+00 5.921638951860557221e+00 8.232642077026321559e+00
2.688897365829029162e+00 5.992009736024393796e+00 5.018398003999039680e+00
1.948526867291804798e+00 5.194606990405419289e+00 8.942754886968611316e+00
1.692290476802160271e+00 8.758384113382737812e-01 3.565219719988916847e-01
1.955323033102806640e+00 2.394207341478195694e+00 2.825874777443292629e+00
5.111162729758356171e-01 4.535183606228136988e-01 6.017505774533393748e-01
1.098721762832770343e+00 8.589936417311111461e-01 9.482776289015872884e-01
2.711313368151194947e+00 5.503293227124808951e+00 5.215344266526527939e+00
2.105686619895159151e+00 6.247174410741989981e+00 7.994403505457674974e+00
3.097402978781356619e+00 6.447873176785897442e+00 5.552547119848157742e+00
2.458207891750105123e+00 5.524236230507090895e+00 5.370453373303143429e+00
1.299251291241742212e+00 5.402132484527106371e+00 8.023285271974756938e+00
1.970535874572921564e+00 6.352408528862455661e+00 7.954384977794352274e+00
2.835664254550576580e+00 5.836584954589930874e+00 4.965817697877785264e+00
4.423353019917184437e-01 3.367748819035616403e+00 2.499460840603750622e+00
2.452579649644944570e+00 6.133957244965857036e+00 9.153078739070041436e+00
2.903089793015375619e+00 5.726844806396156784e+00 7.156490679854630166e+00
3.626616839724379204e-01 1.998911874292884416e+00 2.788040085848331184e+00
3.233190288487520547e+00 5.838102758056396446e+00 5.274039759891779866e+00
1.262845245279303974e+00 2.917790631782914978e+00 2.724254564139489077e+00
2.114673096513078221e+00 5.462260745377244930e+00 5.102376500132492332e+00
7.930707837667483329e-01 2.417150902807248869e+00 2.973731994398336909e+00
3.134665712377284308e+00 6.451480058287990538e+00 5.292331910691560282e+00
1.350304581893337463e+00 2.699502735453440661e+00 3.146092240387409422e+00
-1.112851605713760517e-01 3.171468756394921318e+00 3.222934603004568466e+00
1.225280115501008016e+00 6.849064250192873793e+00 9.264522543788871189e+00
1.810060256247548072e+00 6.439786009092846264e+00 7.606923101795411313e+00
2.082350161447049430e+00 5.851944975001361904e+00 7.470203285940783644e+00
1.565879808366209325e+00 5.747756709805882380e+00 8.138175706498167017e+00
3.293790526982455003e+00 6.290939960494874583e+00 5.228705389245862811e+00
1.880558832706349603e+00 5.535798096111688160e+00 8.235304602864129464e+00
1.504487847900476183e+00 2.969532749878509126e+00 2.385415697924250011e+00
2.673761485542182736e+00 5.355070734280005240e+00 4.704136797448789764e+00
3.275296350561218262e+00 5.615035359532766002e+00 4.804966916628486295e+00
9.878286673166492005e-01 1.732982846321905690e+00 1.168883424940987847e+00
2.138863661823650286e+00 5.761509826042892080e+00 8.633793052496319120e+00
3.122093673349221721e+00 6.205168908059556010e+00 5.094289636305787461e+00
2.406090909449039472e+00 6.157181290036687571e+00 8.380430723650695413e+00
2.235787696972531435e+00 5.528218197936034528e+00 7.364482538009742285e+00
2.819331388565982088e+00 6.418709453699497303e+00 4.442686873578766793e+00
3.091876284225681282e+00 4.992396766441597578e+00 5.553690172203497255e+00
1.098453463454931223e+00 2.603981345150786275e+00 3.479508775898439321e+00
8.550352809659529374e-01 3.514119554564222092e+00 3.168274066203455419e+00
1.395800333112939606e+00 5.541088075917307343e+00 7.781119598070105781e+00
1.805384805100958889e+00 5.873297098853862863e+00 7.612161074289520712e+00
1.660307498861303355e+00 1.361020522650380205e+00 1.105170195694677338e+00
1.353805183364248377e+00 2.961279402766840985e+00 2.142523182404023618e+00
1.681033672396738510e+00 2.877965752890596196e+00 2.773003610003503372e+00
1.399364753871939815e+00 2.845200584091783114e+00 2.657994667329362404e+00
1.264019983017219406e+00 3.264781687463427673e+00 2.686583210294342994e+00
3.933775509460369690e+00 6.247651768650815285e+00 4.164580062198827370e+00
1.650896608410911348e+00 6.245875512917554495e+00 8.174329846099213981e+00
1.706779124803571746e+00 5.687059076665586410e+00 7.937280628660825954e+00
1.657426005001910063e+00 1.217428988871399165e+00 1.374318577080723802e+00
1.599110614225371041e+00 2.320453894544376894e+00 3.410429506551913459e+00
1.788948451087120750e+00 5.755790559064711154e+00 7.900430890288751229e+00
7.464141460035047526e-01 3.262966939878488404e+00 2.471441803389890612e+00
2.346026144271015745e+00 7.075884047546992406e+00 5.426511686742330198e+00
1.193798523773469622e+00 1.301728898252739963e+00 1.503223368873715104e+00
6.430329560316647708e-01 2.209508256215892974e+00 2.826970973750460914e+00
3.186713519322310617e+00 5.837965486608418963e+00 7.162029529074331435e+00
1.381037914286754154e+00 2.758988131799844812e+00 2.846811220631311201e+00
3.422559228543955889e+00 6.122671461554785921e+00 3.667366837164358628e+00
3.305800442101485714e+00 5.792885741961390167e+00 4.855473748276301293e+00
1.275155434846504399e+00 9.960888130537829399e-01 2.630583534301966786e-01
1.645994382096727993e+00 5.504948838777382392e+00 8.931988226975080991e+00
2.602816388984564799e+00 6.010726174710836922e+00 4.555925227653128573e+00
2.654038791520459739e+00 6.808462454088126670e+00 7.090265085159743741e+00
3.271651561077328463e+00 5.665481880012420923e+00 5.525919573010788177e+00
1.340318117251834806e+00 2.427927796790795067e+00 2.934865591396372597e+00
2.703695383697313215e+00 6.606117840794079044e+00 8.304320648464237564e+00
2.066130538791551174e+00 6.174804360179114049e+00 7.147396870359965071e+00
1.446779934780753285e+00 3.610859776312769220e-02 1.409064359537970823e+00
-5.324187813791270152e-02 4.222237715130916502e-01 2.044816625414298095e+00
2.639885031333741860e+00 6.697739906467152338e+00 8.064511454587050210e+00
1.192095759485616746e+00 1.465813876268058591e+00 1.458996101204657059e+00
2.039212091253999048e+00 6.023478209829780994e+00 7.688779825104418819e+00
